sample_index,time_wall_sec,source,frame_id,child_frame_id,x,y,z,roll,pitch,yaw
162,1778587887.839022,/tf map->base_footprint,map,base_footprint,4.299478961438575,1.0743881428082647,0.008729639754184178,-0.0029081538364237533,-0.0011110327853672969,-2.9715618891302507
163,1778587888.0389504,/tf map->base_footprint,map,base_footprint,4.250464998990312,1.0666776468242667,0.00872995407357314,-0.0029030952792624127,-0.0030416660362220125,-2.995288154559223
164,1778587888.2392652,/tf map->base_footprint,map,base_footprint,4.200311980817328,1.0595872596979246,0.008729019282678049,-0.0029209833658609646,-0.0045919904892103396,-3.005743063053338
165,1778587888.438949,/tf map->base_footprint,map,base_footprint,4.152370374579769,1.05331736069321,0.008730761513788458,-0.0028747592529272696,-0.00557902293748337,-3.0166198443693903
166,1778587888.6389978,/tf map->base_footprint,map,base_footprint,4.113866490101897,1.0486740212050798,0.008730390548963499,-0.0028852353256720083,-0.005919813327774162,-3.0259110303252688
167,1778587888.8388708,/tf map->base_footprint,map,base_footprint,4.064289009642253,1.0431370928822268,0.008730803520690318,-0.0028773251759579995,-0.006347181388276115,-3.0330445422799426
168,1778587889.0391405,/tf map->base_footprint,map,base_footprint,4.015124713203564,1.0374140775841172,0.008731367871307835,-0.002862895616149538,-0.006334645001613418,-3.013919154144597
169,1778587889.2390764,/tf map->base_footprint,map,base_footprint,3.964715532419994,1.029864636212811,0.008731285157074938,-0.002819811547488729,-0.005887461482165919,-2.9684886230838052
170,1778587889.4391844,/tf map->base_footprint,map,base_footprint,3.9141931931457106,1.0193561413154304,0.00873112313141197,-0.002587577821299624,-0.004975684754461687,-2.900145423844274
171,1778587889.6405404,/tf map->base_footprint,map,base_footprint,3.863783735963407,1.0055351640515573,0.008730978308989026,-0.0020858156538537376,-0.003755981770685494,-2.847161113217136
172,1778587889.838962,/tf map->base_footprint,map,base_footprint,3.813075435574467,0.9897506688093324,0.008730751379084606,-0.0013958269817276056,-0.0022055856595987796,-2.8178803769299354
173,1778587890.0402985,/tf map->base_footprint,map,base_footprint,3.7720867962652065,0.975855377826995,0.008730647909652634,-0.0007917742123621807,-0.0005223485559531363,-2.811102221078377
174,1778587890.2389593,/tf map->base_footprint,map,base_footprint,3.723201103946293,0.9592003514517166,0.008730538933787462,-0.00014652375495518476,0.0019858055249610236,-2.8197559646270167
175,1778587890.4389725,/tf map->base_footprint,map,base_footprint,3.6741338005947157,0.9430978065189197,0.008689159095420049,0.0003100510124595808,0.004455050779887334,-2.829716737282155
176,1778587890.6390479,/tf map->base_footprint,map,base_footprint,3.629356872208774,0.9289056349014416,0.008708955456088432,0.0005170587874239248,0.0035944756958905763,-2.8402545142905247
177,1778587890.8388956,/tf map->base_footprint,map,base_footprint,3.5810277206321968,0.9144644176871061,0.008731982769276926,0.000622577141152505,0.0009252630871252144,-2.8605146919000157
178,1778587891.039026,/tf map->base_footprint,map,base_footprint,3.5348952380101863,0.902152032964907,0.008730996314999092,0.0006721485056639557,-0.0008643372447389658,-2.890832415783236
179,1778587891.2389278,/tf map->base_footprint,map,base_footprint,3.486781856230133,0.8898714671901152,0.00873095511560348,0.0006451376093073445,-0.0023235930860038036,-2.901924968255801
180,1778587891.4390888,/tf map->base_footprint,map,base_footprint,3.436594828219054,0.8784860577502432,0.008730907083065082,0.0005437619358557639,-0.003454106871901264,-2.936631534686638
181,1778587891.6389008,/tf map->base_footprint,map,base_footprint,3.3941702596879733,0.8702167459999147,0.008730988043761883,0.00036994737874903574,-0.004137618402340269,-2.962756436874219
182,1778587891.838991,/tf map->base_footprint,map,base_footprint,3.3436816355588257,0.8616889597142375,0.008731115512663836,0.00010110472153136151,-0.004581587098380923,-2.982824362097177
183,1778587892.0389326,/tf map->base_footprint,map,base_footprint,3.296333680329235,0.8542806003699219,0.008730894133772094,-0.00020683651799247106,-0.004333960053798881,-2.992881492802216
184,1778587892.239059,/tf map->base_footprint,map,base_footprint,3.2496206915055272,0.8475123064709059,0.008730911745909712,-0.0004997227558712178,-0.0034760518532729366,-3.0031041937882685
185,1778587892.439182,/tf map->base_footprint,map,base_footprint,3.2012010948570517,0.8410107896696838,0.008730734585880603,-0.0007766451901563532,-0.0023321198868194093,-3.0137075827080637
186,1778587892.6389594,/tf map->base_footprint,map,base_footprint,3.155726985720921,0.8354187005522196,0.008730715914956328,-0.0010223166090953127,-0.0003562738626004802,-3.02443423540567
187,1778587892.8389075,/tf map->base_footprint,map,base_footprint,3.104402716274355,0.8296589597062439,0.008730678881969637,-0.0012504367774141766,0.0016375440681625306,-3.035195517374516
188,1778587893.039048,/tf map->base_footprint,map,base_footprint,3.0541651827360803,0.8245629114431843,0.00869025476135087,-0.0014477391538918294,0.004035244026344941,-3.0459304342145694
189,1778587893.2392154,/tf map->base_footprint,map,base_footprint,3.011736600835642,0.8207222907182777,0.008689177204928282,-0.0015611879969422225,0.0038522476518907016,-3.056891288381881
190,1778587893.438937,/tf map->base_footprint,map,base_footprint,2.9622995072364775,0.8170675686527771,0.008731287999123661,-0.001637739537499254,0.0019518217960643165,-3.076162547433747
191,1778587893.6394336,/tf map->base_footprint,map,base_footprint,2.916146821199476,0.8141769132047396,0.008731091329400918,-0.0017152888986287018,0.0009444299076993777,-3.084399268208768
192,1778587893.839165,/tf map->base_footprint,map,base_footprint,2.8664528340542503,0.8115881419231651,0.008730955596357089,-0.0017654046381449906,0.00013415356817416833,-3.094854542045157
193,1778587894.0390737,/tf map->base_footprint,map,base_footprint,2.821153683611913,0.809718574840672,0.008730950941526226,-0.0017972873425509237,0.00020588968829627748,-3.1055542780535683
194,1778587894.2389913,/tf map->base_footprint,map,base_footprint,2.770019173476422,0.8081544562806623,0.008730950791581026,-0.0018207741856514062,0.00027619678114422963,-3.1163361301473773
195,1778587894.438969,/tf map->base_footprint,map,base_footprint,2.7188647682301115,0.8071390809006432,0.008730880670991124,-0.00183569677412454,0.0007338561999050022,-3.1271325987060847
196,1778587894.638904,/tf map->base_footprint,map,base_footprint,2.667233101542841,0.8066699576327434,0.008730781554918169,-0.0018519342621993906,0.001570759611091835,-3.1379039430121183
197,1778587894.8392894,/tf map->base_footprint,map,base_footprint,2.6244314757906215,0.8067008565929868,0.008730883552202532,-0.0018648566472109103,0.002620950166497996,3.1363097044362616
198,1778587895.0390432,/tf map->base_footprint,map,base_footprint,2.578376599714203,0.807186301180177,0.008689232339356014,-0.001880386720300454,0.004097899652562451,3.1256257071856504
199,1778587895.2390127,/tf map->base_footprint,map,base_footprint,2.527258706170688,0.8082731355102729,0.008731351009741012,-0.001856336913279355,0.0025549630395131175,3.1148610393909735
200,1778587895.439011,/tf map->base_footprint,map,base_footprint,2.482424276625171,0.8097054901649745,0.00873100594807341,-0.0018342165295814152,0.0018381915004311304,3.1041453883033814
201,1778587895.6389177,/tf map->base_footprint,map,base_footprint,2.4332399093808865,0.8117536514063283,0.008730977921817984,-0.0018172413410577752,0.0013755477043205927,3.099466675324833
202,1778587895.8390338,/tf map->base_footprint,map,base_footprint,2.3816501836275963,0.8139122716261544,0.008730957425714518,-0.0017857898757661314,0.001110233784612369,3.0993509751823236
203,1778587896.038936,/tf map->base_footprint,map,base_footprint,2.330054307940934,0.816075413929334,0.008730932457865744,-0.001726672419759987,0.0012403815687018756,3.099446814964695
204,1778587896.2389784,/tf map->base_footprint,map,base_footprint,2.2872863562121113,0.8178694873842312,0.008730761598459997,-0.0016585656475627466,0.0016941672220248125,3.0995749228807723
205,1778587896.4389498,/tf map->base_footprint,map,base_footprint,2.240784651446347,0.8198234631182726,0.008730770138139806,-0.001559918828133672,0.0031039256243508852,3.099618388974533
206,1778587896.6390078,/tf map->base_footprint,map,base_footprint,2.191289883537138,0.821902962778086,0.00870772585844592,-0.0014480606995001702,0.0035785849357118826,3.09964649575488
207,1778587896.8389614,/tf map->base_footprint,map,base_footprint,2.144341209142549,0.8238752855949711,0.008731070870444524,-0.0013299705883379107,0.003015617232080647,3.099647605769245
208,1778587897.038917,/tf map->base_footprint,map,base_footprint,2.097634502222648,0.8258372467359175,0.008731034645062422,-0.0012135736620977862,0.0030791660860994504,3.099660149046263
209,1778587897.240229,/tf map->base_footprint,map,base_footprint,2.046032908359545,0.8280041863383183,0.00873099373915052,-0.0011005400856882637,0.0031751555768829865,3.099649875169625
210,1778587897.438956,/tf map->base_footprint,map,base_footprint,1.9944277613808807,0.8300981443353244,0.008720775909631974,-0.000995837858109293,0.003486824634939558,3.106147412986875
211,1778587897.638928,/tf map->base_footprint,map,base_footprint,1.9432517788802124,0.8316812237300353,0.008731068066644133,-0.0008732994335997849,0.003197477847794063,3.1100665420728597
212,1778587897.8389096,/tf map->base_footprint,map,base_footprint,1.902791750954849,0.8329952798455468,0.00873097018355859,-0.0007806046169170202,0.0033609741974248443,3.1104070053225854
213,1778587898.0390656,/tf map->base_footprint,map,base_footprint,1.8542738736351014,0.8345497569948896,0.008730982956783087,-0.0006831015001709446,0.0032225687105144492,3.110807491935851
214,1778587898.2393768,/tf map->base_footprint,map,base_footprint,1.80518428242866,0.8357151752137448,0.00873098084140719,-0.0005925537106424263,0.003047537429112892,3.1221167671040777
215,1778587898.4390779,/tf map->base_footprint,map,base_footprint,1.7590820926460062,0.836687381126885,0.00872162663231079,-0.0004933221487995959,0.0034616266834889085,3.12163769834183
216,1778587898.6389337,/tf map->base_footprint,map,base_footprint,1.7079437762590517,0.8371708061233293,0.00873101254476417,-0.0004110648275496644,0.003244018791263328,-3.135336978349271
217,1778587898.8388891,/tf map->base_footprint,map,base_footprint,1.6550400797979061,0.8357121910080201,0.008730947975906359,-0.0002471461231092416,0.003279884992068744,-3.0901335054095522
218,1778587899.0389524,/tf map->base_footprint,map,base_footprint,1.602677669899822,0.8318663941110642,0.008721176068788078,8.908409420641038e-06,0.003442807742660399,-3.044468856266576
219,1778587899.238887,/tf map->base_footprint,map,base_footprint,1.558973619836712,0.8263363944745168,0.008731001914301057,0.0003181793328444357,0.003281456453847333,-2.985913210291945
220,1778587899.438887,/tf map->base_footprint,map,base_footprint,1.5082519691057883,0.8160833683595445,0.008717769126669467,0.0007890332798258217,0.0034526575144139832,-2.893952994199449
221,1778587899.639057,/tf map->base_footprint,map,base_footprint,1.4578265147417664,0.8010177498989737,0.00873096985887676,0.001467040582515889,0.0032906397013967087,-2.815069133217816
222,1778587899.839104,/tf map->base_footprint,map,base_footprint,1.4093338861549225,0.7822023100209868,0.008727417114189206,0.00222978031008977,0.003401261770102487,-2.7183427059927023
223,1778587900.038975,/tf map->base_footprint,map,base_footprint,1.3628101632065703,0.7581463493239365,0.00871829972572705,0.003037523456621249,0.003225644757123444,-2.6077101829859077
224,1778587900.2391467,/tf map->base_footprint,map,base_footprint,1.3237537820352203,0.7318968625245048,0.00870163696018585,0.0028261209122023272,0.003709293731736412,-2.4918535047779256
225,1778587900.4391334,/tf map->base_footprint,map,base_footprint,1.2845536524491963,0.6988648713867257,0.008730776906767858,0.0027048073779573833,0.0028244524315310837,-2.3896771257390275
226,1778587900.638915,/tf map->base_footprint,map,base_footprint,1.249446209405075,0.6621451186144234,0.008723021430179936,0.0029026950088443964,0.0020977817906158544,-2.281278251118357
227,1778587900.8389344,/tf map->base_footprint,map,base_footprint,1.2228407432847206,0.6283830071878319,0.008727889013694128,0.0027698629447468464,0.0018068618368842063,-2.1953432155500088
228,1778587901.0391285,/tf map->base_footprint,map,base_footprint,1.1951085174815572,0.5853182595071909,0.008726160526188123,0.0028278297203632227,0.0018402688034848712,-2.091495689046505
229,1778587901.2389205,/tf map->base_footprint,map,base_footprint,1.173023510293573,0.5426417231111276,0.008724247424954201,0.0028680995448052164,0.0025264647674309243,-2.0022727069759467
230,1778587901.4390373,/tf map->base_footprint,map,base_footprint,1.1546615266374,0.49774069372051394,0.008706828327784898,0.0028115779075217197,0.003606127717828619,-1.9249274638104101
231,1778587901.6389325,/tf map->base_footprint,map,base_footprint,1.1389754536611247,0.4505654815893789,0.008720374693548775,0.002970160985671006,0.003290650043031057,-1.8600619335133173
232,1778587901.8390198,/tf map->base_footprint,map,base_footprint,1.1257577628933333,0.40088340657857974,0.008730688143321159,0.0027013965015364495,0.0028301422112366045,-1.8027432959078655
233,1778587902.0393512,/tf map->base_footprint,map,base_footprint,1.1153985376968438,0.3505434902623859,0.008727976780229973,0.0027860026808128567,0.002675032262553358,-1.745479609092294
234,1778587902.2389328,/tf map->base_footprint,map,base_footprint,1.108276467485229,0.30344059111976784,0.008725652425990044,0.0028312488917477045,0.003204708965652674,-1.6941628850276298
235,1778587902.4390593,/tf map->base_footprint,map,base_footprint,1.1040977167194952,0.2648806913859458,0.008707573999436427,0.0027432033736610427,0.0035812700777421336,-1.6677318483098
236,1778587902.639036,/tf map->base_footprint,map,base_footprint,1.1001441251450743,0.21532050521811635,0.008727690220276842,0.0027863460905744146,0.0028280880734336262,-1.6332950517970595
237,1778587902.838948,/tf map->base_footprint,map,base_footprint,1.0981102505502311,0.1711334130025504,0.008729572307180244,0.002733411146291431,0.0030699199020389886,-1.6006449792986204
238,1778587903.0391011,/tf map->base_footprint,map,base_footprint,1.0973231604291174,0.12134549009431779,0.008728853212610297,0.002754592054616743,0.003371367793689522,-1.5762181636293722
239,1778587903.2390497,/tf map->base_footprint,map,base_footprint,1.0972880993951,0.07508239254275113,0.008726948424797093,0.0027672263606246905,0.0033739315587726156,-1.5659906093705522
240,1778587903.4389226,/tf map->base_footprint,map,base_footprint,1.0977562733677597,0.024077713052317838,0.00873069383649443,0.0027045268431442407,0.002459143466500935,-1.5606376527557744
241,1778587903.63907,/tf map->base_footprint,map,base_footprint,1.0982539362655128,-0.027078824531471937,0.008730797151558943,0.002649323526140807,0.0019531164021577207,-1.5611153143169059
242,1778587903.8390439,/tf map->base_footprint,map,base_footprint,1.0986516039316594,-0.0696434488382492,0.008730797408256214,0.002609241515941448,0.0018482314908113127,-1.5615897683436053
243,1778587904.0390322,/tf map->base_footprint,map,base_footprint,1.0991142090891703,-0.12080053244827929,0.008730741511487937,0.0025378659417446864,0.002115355149843621,-1.561935693408823
244,1778587904.2389548,/tf map->base_footprint,map,base_footprint,1.099512451051264,-0.16638988565642382,0.008726654078449232,0.002435203719125923,0.0033765255645159162,-1.5622468357644053
245,1778587904.4389062,/tf map->base_footprint,map,base_footprint,1.0999500301434368,-0.21753891138200052,0.008716813113451016,0.002297071772361789,0.003459270495291501,-1.5622799632313475
246,1778587904.6390343,/tf map->base_footprint,map,base_footprint,1.1003520330961205,-0.2645305978167533,0.008730869683279224,0.0021376798953788665,0.0031867238641180087,-1.5622933679651383
247,1778587904.8390465,/tf map->base_footprint,map,base_footprint,1.1007861746210084,-0.31474925905548357,0.008730898382394998,0.0019696197814113004,0.0031934031303146337,-1.5621862048331638
248,1778587905.0389795,/tf map->base_footprint,map,base_footprint,1.1012272851236187,-0.36591642785813355,0.008719174760436404,0.0017986630493246965,0.0034890732840168405,-1.562196205414417
249,1778587905.2390413,/tf map->base_footprint,map,base_footprint,1.1016672277558734,-0.4170796236762935,0.008730925596576374,0.0016296707484568464,0.003311437139368004,-1.5622276720805712
250,1778587905.4390082,/tf map->base_footprint,map,base_footprint,1.1020298517072584,-0.4594068160824113,0.008721295221241807,0.0014916431109297376,0.003404914517420481,-1.5622578971989765
251,1778587905.6390975,/tf map->base_footprint,map,base_footprint,1.1024276952203462,-0.505924378535979,0.008718368157066643,0.0013337719351662165,0.003465543223930825,-1.5622859086031284
252,1778587905.838989,/tf map->base_footprint,map,base_footprint,1.102825927830866,-0.5526537338331914,0.008730866331782241,0.001185296399265459,0.003025049064407283,-1.5623129291474467
253,1778587906.0389373,/tf map->base_footprint,map,base_footprint,1.1032416004017438,-0.6015073420995702,0.008730895948678541,0.0010455593059423708,0.0027895791348343524,-1.5623132735091
254,1778587906.2389495,/tf map->base_footprint,map,base_footprint,1.1036550692349147,-0.6501199354132938,0.008730875256091666,0.0009162767140892049,0.0031011672173383267,-1.5623073188385077
255,1778587906.438981,/tf map->base_footprint,map,base_footprint,1.1040942060939531,-0.7017678656628626,0.008718918930622236,0.0007974821966375155,0.0034981503522736558,-1.5623078895461961
256,1778587906.6391225,/tf map->base_footprint,map,base_footprint,1.1045333032949616,-0.7534100140054204,0.008730985585803618,0.000689543226530935,0.0032511935726950813,-1.5623116281003226
257,1778587906.8389533,/tf map->base_footprint,map,base_footprint,1.104900920748999,-0.7966766941486679,0.008730961153068133,0.0006068781787874559,0.003198534321413258,-1.5623097384017297
258,1778587907.0389986,/tf map->base_footprint,map,base_footprint,1.1053160043647066,-0.8455382517142995,0.008710979621899597,0.0005164205236251954,0.003572317416707279,-1.5623147031091933
259,1778587907.2402022,/tf map->base_footprint,map,base_footprint,1.1057287961897089,-0.8941422028919078,0.008730866639179677,0.00043457237365457856,0.002953239921012382,-1.5623142560172563
260,1778587907.438979,/tf map->base_footprint,map,base_footprint,1.1061394490407048,-0.9425171144490125,0.008730928227524944,0.0003605855060304599,0.002578304600593364,-1.5623203748783978
261,1778587907.6388865,/tf map->base_footprint,map,base_footprint,1.1065360198907108,-0.9892560189614447,0.008730955228278945,0.0002946534301821575,0.0029270251488890324,-1.562318558948196
262,1778587907.8388693,/tf map->base_footprint,map,base_footprint,1.1069741348221116,-1.0409039247145702,0.00873092508464798,0.00023513719358824717,0.003327656841660028,-1.5623196176913974
263,1778587908.0389004,/tf map->base_footprint,map,base_footprint,1.1074121185726102,-1.0925491061322188,0.008726920255213802,0.0001815662188686156,0.003402895604127648,-1.5623212423927575
264,1778587908.239014,/tf map->base_footprint,map,base_footprint,1.1078499868876388,-1.1441918209405137,0.008731032985521855,0.0001330005096769504,0.0031731867110330646,-1.5623229428493557
265,1778587908.4389775,/tf map->base_footprint,map,base_footprint,1.1082009824955361,-1.1856086848070924,0.008719662840832972,9.634698639042513e-05,0.003450300238939566,-1.5623312987964342
266,1778587908.6389303,/tf map->base_footprint,map,base_footprint,1.108604990889398,-1.2332864919030908,0.008730855410008375,5.63476074920353e-05,0.003237400352796939,-1.5623278167358883
267,1778587908.8390229,/tf map->base_footprint,map,base_footprint,1.109022649260446,-1.2825906949027095,0.008731008056471094,2.0307518987427368e-05,0.0027273589516345845,-1.5623322728315159
268,1778587909.040243,/tf map->base_footprint,map,base_footprint,1.1093929620272491,-1.3263231646872549,0.0087307876621543,-1.1003141503877905e-05,0.0032608659944587635,-1.5623358606961921
269,1778587909.2390294,/tf map->base_footprint,map,base_footprint,1.1098222151402035,-1.377016405531725,0.008722085971508932,-3.870643623855873e-05,0.0034041772466562336,-1.5623337063427944
270,1778587909.4390106,/tf map->base_footprint,map,base_footprint,1.1102594686109566,-1.4286599401047173,0.008730994801781779,-6.434347162788635e-05,0.0032961495214905256,-1.5623331900416928
271,1778587909.639064,/tf map->base_footprint,map,base_footprint,1.1106927177905692,-1.479842682174309,0.00871986961374789,-8.75280495260122e-05,0.0034619886282771044,-1.5623361649551661
272,1778587909.8391697,/tf map->base_footprint,map,base_footprint,1.1110550446179548,-1.5226455627777358,0.008731008380948445,-0.00010510114225004171,0.003360478328231042,-1.562336902274539
273,1778587910.0388827,/tf map->base_footprint,map,base_footprint,1.1114448806078598,-1.568710161570198,0.008721559529173716,-0.0001239935553876927,0.003470891854531943,-1.562337343275362
274,1778587910.2394724,/tf map->base_footprint,map,base_footprint,1.1118778234492552,-1.619862431094239,0.008730980719870237,-0.00014109059616727846,0.0028862356766344703,-1.5623368643717357
275,1778587910.4389374,/tf map->base_footprint,map,base_footprint,1.1122635772162428,-1.6654510969027716,0.008730799790441262,-0.00015562257466451054,0.003276404237752574,-1.5623381615157876
276,1778587910.6389952,/tf map->base_footprint,map,base_footprint,1.1126886758082786,-1.7156808872507943,0.00872826510660443,-0.00016816001823266613,0.0033810917285227306,-1.5623376732173033
277,1778587910.8390799,/tf map->base_footprint,map,base_footprint,1.1131256411110093,-1.7673245658252288,0.008731051221232217,-0.0001799175989869103,0.0033342240042694127,-1.5623382053472115
278,1778587911.0389822,/tf map->base_footprint,map,base_footprint,1.1135625893127175,-1.8189704897812184,0.008721681306751458,-0.00019047028119075336,0.003415835646028798,-1.5623388858355012
279,1778587911.238963,/tf map->base_footprint,map,base_footprint,1.1139995020287399,-1.8706157329542132,0.008730972625123961,-0.00019996840094716983,0.003367159003028536,-1.5623400690583917
280,1778587911.438857,/tf map->base_footprint,map,base_footprint,1.1143977917337542,-1.9120947641860435,0.008727904063753712,-0.00020949633835727234,0.0033763715773811823,-1.5580754229313343
281,1778587911.63899,/tf map->base_footprint,map,base_footprint,1.1157745178052008,-1.9631153555779923,0.008727598275042022,-0.00019313211289094458,0.0033748088703512225,-1.5255459573515653
282,1778587911.8391001,/tf map->base_footprint,map,base_footprint,1.119701267186143,-2.015254941620666,0.008730988738999568,-9.8661545968694e-05,0.003350266507168639,-1.4646126903956265
283,1778587912.0389435,/tf map->base_footprint,map,base_footprint,1.126803384355378,-2.0665755324435944,0.008717978616114999,0.0001910512378536856,0.003445863695839244,-1.3946356556870212
284,1778587912.2389631,/tf map->base_footprint,map,base_footprint,1.1378430605089576,-2.1161657650149537,0.008730956612905644,0.0006186833372482667,0.0032629435727967926,-1.3029030373971149
285,1778587912.4389434,/tf map->base_footprint,map,base_footprint,1.1548420121345488,-2.166075420353938,0.008730906129102545,0.0012688365101278893,0.0032012751790524187,-1.1797675629143054
286,1778587912.639022,/tf map->base_footprint,map,base_footprint,1.1767147889791079,-2.212194941252656,0.008724857668577984,0.002183363159097478,0.003395951902627479,-1.0758713634351411
287,1778587912.8391333,/tf map->base_footprint,map,base_footprint,1.203769098099148,-2.256070321275652,0.0087171305853191,0.0030719198995383364,0.0033301405215748502,-0.9572500326101714
288,1778587913.03904,/tf map->base_footprint,map,base_footprint,1.2268662865958853,-2.28585593450771,0.008697604436707704,0.0030504243912633532,0.0038000349960396443,-0.8706443755431515
289,1778587913.238927,/tf map->base_footprint,map,base_footprint,1.2615571535191,-2.3231676774412273,0.008730527805251208,0.0026961147020490087,0.0027653453451451033,-0.7694759330558829
290,1778587913.4389927,/tf map->base_footprint,map,base_footprint,1.295288175623581,-2.3529600499257475,0.008728611843209737,0.002773538369879809,0.0026152735892204767,-0.6708244166747562
291,1778587913.6390266,/tf map->base_footprint,map,base_footprint,1.3379767198204344,-2.38366647440398,0.008724313307274285,0.0028612602739251708,0.0023076973895765447,-0.579373550629636
292,1778587913.8391712,/tf map->base_footprint,map,base_footprint,1.3794072547316825,-2.4081412504355786,0.00872835032392362,0.0027708301641785897,0.0027330311690181596,-0.4863279694084603
293,1778587914.039249,/tf map->base_footprint,map,base_footprint,1.425910469068787,-2.4303487335030995,0.008724010145106034,0.00287565236231636,0.003314198906142262,-0.40982689632916275
294,1778587914.2389455,/tf map->base_footprint,map,base_footprint,1.4735542685801475,-2.4489988521360044,0.008717964106044354,0.002932781413653617,0.003491754505707287,-0.33219755692379116
295,1778587914.4394794,/tf map->base_footprint,map,base_footprint,1.5105968082443624,-2.4607405155303606,0.008720794397040862,0.0028452188869775687,0.003471442722437482,-0.28426798678806053
296,1778587914.63897,/tf map->base_footprint,map,base_footprint,1.5563172700054289,-2.4726176765515393,0.008728395493436139,0.0027676926162589323,0.0030278953511950627,-0.23011848080640834
297,1778587914.8389196,/tf map->base_footprint,map,base_footprint,1.6040011316248817,-2.482381918596477,0.008727152171132664,0.0027974709327671546,0.0024679344746940234,-0.17281443746704397
298,1778587915.038856,/tf map->base_footprint,map,base_footprint,1.6499461636869475,-2.489310673025622,0.008728037396451383,0.0027761278172101487,0.0026047640222759184,-0.12932699006639545
299,1778587915.2390935,/tf map->base_footprint,map,base_footprint,1.6980670867348495,-2.4947539030743884,0.008728896258511245,0.0027537287858643155,0.0030410665472955416,-0.09711021844322633
300,1778587915.4389892,/tf map->base_footprint,map,base_footprint,1.743783766071362,-2.49843643513592,0.008715582385353849,0.002809961758316687,0.0035411776794331564,-0.0648739303339599
301,1778587915.6390107,/tf map->base_footprint,map,base_footprint,1.7949346139093152,-2.50091280363549,0.00872905526303468,0.0027443120343758677,0.002668485933857336,-0.03281739230347439
302,1778587915.838961,/tf map->base_footprint,map,base_footprint,1.846282530347681,-2.502166438311183,0.008730776103600566,0.002696492164991273,0.0022260872776114467,-0.0192265224494892
303,1778587916.0390556,/tf map->base_footprint,map,base_footprint,1.889075657420176,-2.5027742196038134,0.008729562347186378,0.0027379294189535043,0.002159565415024952,-0.009668376912464655
304,1778587916.2388864,/tf map->base_footprint,map,base_footprint,1.9384220116306632,-2.5029971724909017,0.00873043891746316,0.002710521186424645,0.0026577882060015907,0.0009366288934178523
305,1778587916.4390082,/tf map->base_footprint,map,base_footprint,1.984722841793487,-2.502698830594224,0.008700906048649268,0.0026848241323575903,0.003680202858224581,0.011668294800390269
306,1778587916.6390514,/tf map->base_footprint,map,base_footprint,2.0362987513632707,-2.5019641579731484,0.008730805571911908,0.002650790428584151,0.003032244230199208,0.015676703680512875
307,1778587916.8390098,/tf map->base_footprint,map,base_footprint,2.0879145910221544,-2.5010531318028133,0.008730833564504256,0.0026104063823544662,0.002664975008242787,0.019218658013888914
308,1778587917.0388892,/tf map->base_footprint,map,base_footprint,2.1395434079211655,-2.4999796776404333,0.008730831327975547,0.0025469159682575534,0.0027362970742703463,0.02218100202550786
309,1778587917.2389529,/tf map->base_footprint,map,base_footprint,2.1893230408828463,-2.4988093278989014,0.008723456240835186,0.0024577353397174585,0.0034178482256271205,0.024814931045595748
310,1778587917.44096,/tf map->base_footprint,map,base_footprint,2.2346592440608446,-2.497629536476356,0.008722532864689199,0.002335063028378266,0.0034398195232738455,0.0274025841947272
311,1778587917.639726,/tf map->base_footprint,map,base_footprint,2.2774262267534215,-2.496394969119957,0.008730754710189886,0.002218620331909123,0.0023568106446662574,0.028144724522541402
312,1778587917.8389947,/tf map->base_footprint,map,base_footprint,2.323462095369597,-2.4950744889208254,0.008730808776872474,0.002070140693565166,0.0019712943841656326,0.0286978547683446
313,1778587918.0389452,/tf map->base_footprint,map,base_footprint,2.3745817164406087,-2.493594436755041,0.00873080901725055,0.0019148516926129112,0.0016818454062368358,0.028994584706164128
314,1778587918.2394483,/tf map->base_footprint,map,base_footprint,2.425443453453033,-2.4921139204291194,0.008730782466780409,0.001755713573850243,0.0018513591477345563,0.029213848970582556
315,1778587918.4390318,/tf map->base_footprint,map,base_footprint,2.4770375682108865,-2.4906062119679673,0.008730717594312147,0.001596961850332389,0.0023773371410165294,0.02927750770806952
316,1778587918.6389205,/tf map->base_footprint,map,base_footprint,2.527728762579002,-2.489122633756941,0.00872276993637179,0.0014419363644218714,0.0034217388483417086,0.028992483565150818
317,1778587918.838979,/tf map->base_footprint,map,base_footprint,2.5744499793068973,-2.4880548911913194,0.008718216201742963,0.0012760251979046764,0.0034223914207279394,0.01699134252991442
318,1778587919.0388873,/tf map->base_footprint,map,base_footprint,2.6172435173531325,-2.4872903434808187,0.008730969947895396,0.0011269297434474182,0.0021506156422636553,0.0186193071806413
319,1778587919.239058,/tf map->base_footprint,map,base_footprint,2.6632959592201377,-2.4864531901389784,0.008730876124427698,0.0009673832019244813,0.0015557367800200224,0.018626703507959724
320,1778587919.4389942,/tf map->base_footprint,map,base_footprint,2.712823220828313,-2.4855387512679283,0.008730885517048792,0.000826464840682062,0.0012452141355736267,0.01865975829698988
321,1778587919.6390886,/tf map->base_footprint,map,base_footprint,2.7644592964655255,-2.4845812687968283,0.008730860382199359,0.0007009097529781981,0.001156780243053834,0.01861609508776306
322,1778587919.8390286,/tf map->base_footprint,map,base_footprint,2.8161013572842446,-2.4836219496556446,0.00873071326117607,0.0005898552218544087,0.0014778649657121727,0.018278565453006598
323,1778587920.0391319,/tf map->base_footprint,map,base_footprint,2.867749599740222,-2.482799708009838,0.008730733337810048,0.0004834273394972845,0.0022372934972973097,0.017506572978612172
